file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,BlankScreen.stopped,text.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
tilted.xlsx,The target is tilted.,117,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,3.3406057000001965,None,1,1,1.2151558000005025,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,0,0,0,56.32000289999996,,,,,,,,,,,,,,,,,,,,,56.315586099999564,56.32000289999996,56.80292129999998,56.8077059999996,56.82644779999919,58.053436399999555,,,,,58.05366999999933,58.06832020000002,58.25276020000001,58.268776899999466,,53.70976989999963,53.72058669999933,53.72058669999933,56.286901299999954,space,2.5631320000002233,None,1,1,1.2151558000005025,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,3.3406057000001965,None,1,0,0.8532406000003903,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,1,1,7,58.268776899999466,,,,,,,,,,,,,,,,,,,,,58.25353989999985,58.268776899999466,58.75247389999913,58.75714609999977,58.77399349999996,59.63589999999931,,,,,59.63610029999927,59.6509518999992,59.83549329999914,59.8514882999998,58.77399349999996,,,,,,,,1,0,0.8532406000003903,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,2,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,3.3406057000001965,None,0,0,1.2701131000003443,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,2,2,2,59.8514882999998,,,,,,,,,,,,,,,,,,,,,59.83632939999916,59.8514882999998,60.33506259999922,60.339893200000006,60.35700120000001,61.634890799999994,,,,,61.63509069999964,61.65011129999948,61.83430309999949,61.85062939999989,60.35700120000001,,,,,,,,0,0,1.2701131000003443,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,3,3,0,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,3.3406057000001965,None,1,1,1.0575007000006735,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,3,3,1,61.85062939999989,,,,,,,,,,,,,,,,,,,,,61.83504969999922,61.85062939999989,62.33409159999974,62.338788599999134,62.35527649999949,63.41719499999999,,,,,63.41739509999934,63.43262269999923,63.61657269999978,63.63267109999924,62.35527649999949,,,,,,,,1,1,1.0575007000006735,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,4,4,0,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,3.3406057000001965,None,0,1,1.1286919000003763,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,4,4,6,63.63267109999924,,,,,,,,,,,,,,,,,,,,,63.61729739999919,63.63267109999924,64.11683819999962,64.12208859999919,64.13786739999978,65.28206859999955,,,,,65.28217679999943,65.29865729999983,65.48259099999996,,64.13786739999978,,,,,,,,0,1,1.1286919000003763,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,3.3406057000001965,None,1,0,1.9587064999996073,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,5,5,4,65.49887789999957,,,,,,,,,,,,,,,,,,,,,65.48347269999977,65.49887789999957,65.98234519999914,65.98714199999995,66.00349579999965,67.9655303999998,,,,,67.9657574999992,67.98048469999958,68.16484239999954,68.18061949999992,,,,,,,,,1,0,1.9587064999996073,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,3.3406057000001965,None,1,1,0.6055036999996446,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,6,6,3,68.18061949999992,,,,,,,,,,,,,,,,,,,,,68.16555979999976,68.18061949999992,68.6645071999992,68.66918709999936,68.6852930999994,69.29797289999988,,,,,69.29816829999982,69.31317769999987,69.49756949999937,69.51336649999939,68.6852930999994,,,,,,,,1,1,0.6055036999996446,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,7,7,0,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,3.3406057000001965,None,1,0,1.346998099999837,None,space,2.5631320000002233,None,0,0,0,0,,,,,0,7,7,5,69.51336649999939,,,,,,,,,,,,,,,,,,,,,69.49830269999984,69.51336649999939,69.99708979999923,70.00228919999972,70.01652309999918,71.37983029999941,,,,,71.37998189999962,71.39549039999929,71.57996179999918,71.59601079999993,70.01652309999918,,,,,,,,1,0,1.346998099999837,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,3.3406057000001965,None,0,1,0.8372255000003861,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,0,8,7,71.59601079999993,,,,,,,,,,,,,,,,,,,,,71.5806778999995,71.59601079999993,72.0797092999992,72.08443499999976,72.10238179999942,72.94647239999995,,,,,72.94665179999993,72.9615047999996,73.14590449999923,73.16214219999983,72.10238179999942,,,,,,,,0,1,0.8372255000003861,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,9,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,3.3406057000001965,None,0,1,2.446051000000807,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,1,9,5,73.16214219999983,,,,,,,,,,,,,,,,,,,,,73.14664409999932,73.16214219999983,73.6456890999998,73.65040569999928,73.66642629999933,76.12739749999946,,,,,76.1275386999996,76.14331389999916,76.3276649999998,76.3438458999999,73.66642629999933,,,,,,,,0,1,2.446051000000807,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,10,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,3.3406057000001965,None,1,1,2.007476100000531,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,2,10,0,76.3438458999999,,,,,,,,,,,,,,,,,,,,,76.32841429999917,76.3438458999999,76.8275819999999,76.8322350999997,76.85018389999914,78.86052729999938,,,,,78.8607291999997,78.87559579999925,79.05968569999914,79.07584789999964,76.85018389999914,,,,,,,,1,1,2.007476100000531,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,3.3406057000001965,None,1,1,0.6743533999997453,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,3,11,3,79.07584789999964,,,,,,,,,,,,,,,,,,,,,79.06041299999924,79.07584789999964,79.55976379999993,79.56442639999932,79.58182769999985,80.2595867,,,,,80.25978799999939,80.27492669999992,80.45930409999983,80.47531489999983,79.58182769999985,,,,,,,,1,1,0.6743533999997453,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,12,4,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,3.3406057000001965,None,0,1,1.0139600000002247,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,4,12,6,80.47531489999983,,,,,,,,,,,,,,,,,,,,,80.46010089999982,80.47531489999983,80.95913569999993,80.96386289999919,80.98071699999946,82.00867179999932,,,,,82.00887609999972,82.02418489999945,82.20813669999916,82.22457799999938,80.98071699999946,,,,,,,,0,1,1.0139600000002247,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,13,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,3.3406057000001965,None,1,1,1.3248906000007992,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,5,13,1,82.22457799999938,,,,,,,,,,,,,,,,,,,,,82.2088561999999,82.22457799999938,82.70828639999945,82.71294499999931,82.72959149999951,84.05790279999928,,,,,84.05810769999971,84.07326329999978,84.25753899999927,84.2735804999993,82.72959149999951,,,,,,,,1,1,1.3248906000007992,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,14,6,1,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,3.3406057000001965,None,0,1,1.8256039999996574,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,6,14,4,84.2735804999993,,,,,,,,,,,,,,,,,,,,,84.25825389999954,84.2735804999993,84.75731989999986,84.76206489999913,84.77806559999954,86.60698929999944,,,,,86.60718729999917,86.62209899999925,86.80596109999988,86.8221324999995,84.77806559999954,,,,,,,,0,1,1.8256039999996574,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,15,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,3.3406057000001965,None,1,1,0.7885201999997662,None,space,2.5631320000002233,None,0,0,0,0,,,,,1,7,15,2,86.8221324999995,,,,,,,,,,,,,,,,,,,,,86.80721569999969,86.8221324999995,87.30616049999935,87.31078199999956,87.32642609999948,88.12296919999972,,,,,88.12316459999965,88.13801489999969,88.32237209999948,88.33848489999946,87.32642609999948,,,,,,,,1,1,0.7885201999997662,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,16,0,2,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,117,space,3.3406057000001965,None,0,1,0.9922355999997308,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,0,16,6,88.33848489999946,,,,,,,,,,,,,,,,,,,,,88.32308709999961,88.33848489999946,88.82199949999995,88.8267778999998,88.84297369999967,89.83857069999976,,,,,89.83877229999962,89.85392999999931,90.03813249999985,90.0542977999994,88.84297369999967,,,,,,,,0,1,0.9922355999997308,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,space,3.3406057000001965,None,1,1,0.5831454999997732,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,1,17,3,90.0542977999994,,,,,,,,,,,,,,,,,,,,,90.0389011999996,90.0542977999994,90.53807089999918,90.54290270000001,90.55992649999916,91.15493379999953,,,,,91.15513439999995,91.16997199999969,91.35383609999917,91.37030389999927,90.55992649999916,,,,,,,,1,1,0.5831454999997732,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,18,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,117,space,3.3406057000001965,None,0,1,1.9241116000002876,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,2,18,4,91.37030389999927,,,,,,,,,,,,,,,,,,,,,91.3545781999992,91.37030389999927,91.85401139999976,91.85872119999931,91.8734156999999,93.80314809999982,,,,,93.80331999999999,93.81882309999946,94.00295109999934,94.01923169999918,91.8734156999999,,,,,,,,0,1,1.9241116000002876,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,19,3,2,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,3.3406057000001965,None,0,1,1.4803419000008944,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,3,19,5,94.01923169999918,,,,,,,,,,,,,,,,,,,,,94.00369339999997,94.01923169999918,94.50256509999963,94.50716679999914,94.52379779999956,96.01870469999994,,,,,96.01891749999959,96.03439289999915,96.2188656999997,96.23481240000001,94.52379779999956,,,,,,,,0,1,1.4803419000008944,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,20,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,3.3406057000001965,None,1,1,1.0887072999994416,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,4,20,2,96.23481240000001,,,,,,,,,,,,,,,,,,,,,96.21962039999926,96.23481240000001,96.71859549999954,96.72344249999969,96.7401061999999,97.83516919999965,,,,,97.83536749999985,97.85028759999932,98.03435489999993,98.05074839999997,96.7401061999999,,,,,,,,1,1,1.0887072999994416,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,21,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,3.3406057000001965,None,0,1,0.648392000000058,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,5,21,7,98.05074839999997,,,,,,,,,,,,,,,,,,,,,98.03510359999927,98.05074839999997,98.5339372999997,98.53866199999993,98.55751099999998,99.21796709999944,,,,,99.2181658999998,99.23297319999983,99.41693619999933,99.43326179999985,98.55751099999998,,,,,,,,0,1,0.648392000000058,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,22,6,2,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,117,space,3.3406057000001965,None,1,1,1.6122169999998732,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,6,22,1,99.43326179999985,,,,,,,,,,,,,,,,,,,,,99.41766499999994,99.43326179999985,99.91712909999933,99.92176829999971,99.93709629999921,101.56632779999927,,,,,101.56653059999917,101.58188449999943,101.76628989999972,101.78242329999921,99.93709629999921,,,,,,,,1,1,1.6122169999998732,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,23,7,2,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,117,space,3.3406057000001965,None,0,0,1.6233502000004592,None,space,2.5631320000002233,None,0,0,0,0,,,,,2,7,23,0,101.78242329999921,,,,,,,,,,,,,,,,,,,,,101.76700600000004,101.78242329999921,102.26566989999992,102.27044690000002,102.28947049999988,103.91584739999962,,,,,103.9160439999996,103.93086709999989,104.11484089999976,104.13122919999932,102.28947049999988,,,,,,,,0,0,1.6233502000004592,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,24,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,117,space,3.3406057000001965,None,1,1,0.7095828999999867,None,space,2.5631320000002233,None,0,0,0,0,,,,,3,0,24,2,104.13122919999932,,,,,,,,,,,,,,,,,,,,,104.11555079999926,104.13122919999932,104.61496029999944,104.61958999999933,104.6360525,105.34854409999934,,,,,105.34874859999945,105.36326439999993,105.54743139999937,105.56394219999947,104.6360525,,,,,,,,1,1,0.7095828999999867,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,117,space,3.3406057000001965,None,0,1,0.5717818000002808,None,space,2.5631320000002233,None,0,0,0,0,,,,,3,1,25,7,105.56394219999947,,,,,,,,,,,,,,,,,,,,,105.54816419999952,105.56394219999947,106.04746889999933,106.05160099999921,106.06739469999957,106.64783499999976,,,,,106.6480302,106.66294599999947,106.8472815999994,106.86318589999973,106.06739469999957,,,,,,,,0,1,0.5717818000002808,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
tilted.xlsx,The target is tilted.,117,26,2,3,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,117,space,3.3406057000001965,None,0,1,1.8154005000005782,None,space,2.5631320000002233,None,0,0,0,0,,,,,3,2,26,5,106.86318589999973,,,,,,,,,,,,,,,,,,,,,106.84801699999934,106.86318589999973,107.34704379999948,107.3517452999995,107.36731359999976,109.19624869999916,,,,,109.19643169999927,109.21190559999923,109.39581269999962,109.41226229999938,107.36731359999976,,,,,,,,0,1,1.8154005000005782,None,,,,,,,,867,27,M,R,2026-02-18_12h38.49.410,VisualSearch_2526_3,,2025.2.4,2026-02-18 12h38.49.624540 +0100,
