file_name,block_instructions,target_example,thisN,thisTrialN,thisRepN,target_presence,opacity_1,opacity_2,opacity_3,opacity_4,opacity_5,opacity_6,opacity_7,opacity_8,opacity_9,opacity_10,opacity_11,opacity_12,n_distract,n_items,target_ori,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,WelcomeText.started,key_resp_2.started,Welcome.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,InformedConsent.started,text_4.started,InformedConsent.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,key_resp_4.started,example_target.started,text_3.started,blocks.key_resp_4.keys,blocks.key_resp_4.rt,blocks.key_resp_4.duration,FixCross.started,fixCross.started,FixCross.stopped,Stimulus.started,key_resp.started,Stimulus.stopped,practice_trials.key_resp.keys,practice_trials.key_resp.corr,practice_trials.key_resp.rt,practice_trials.key_resp.duration,BlankScreen.started,text.started,BlankScreen.stopped,text.stopped,fixCross.stopped,ExperimentStart.started,text_2.started,key_resp_5.started,ExperimentStart.stopped,blocks.key_resp_5.keys,blocks.key_resp_5.rt,blocks.key_resp_5.duration,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thanks.started,ThankYou.started,key_resp_3.started,Thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,leeftijd,gender,links/rechtshandig,date,expName,expVersion,psychopyVersion,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01934159999973417,0.0484188999998878,0.0484188999998878,19.840026399999715,space,19.771345499999825,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.840093299999808,19.84744049999972,24.797261499999877,y,4.951046799999858,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,60,4,7,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,0.677205800000138,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,4,60,0,492.8021424999997,,,,,,,,,,,,,,,,,,,,,492.7866589,492.8021424999997,493.28588790000003,493.2905080999999,493.3082789,493.9866023999998,,,,,493.9867927999999,494.00183049999987,494.1862409999999,494.2022013999999,493.3082789,,,,,,,,1,1,0.677205800000138,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,61,5,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5300532999999632,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,5,61,7,494.2022013999999,,,,,,,,,,,,,,,,,,,,,494.18705520000003,494.2022013999999,494.6860836000001,494.69101950000004,494.7063158000001,495.2531031999997,,,,,495.25329969999984,495.2686752999998,495.45231639999975,495.4682472999998,494.7063158000001,,,,,,,,0,1,0.5300532999999632,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,62,6,7,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.6626040000001012,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,6,62,2,495.4682472999998,,,,,,,,,,,,,,,,,,,,,495.45367069999975,495.4682472999998,495.9522496999998,495.9571149999997,495.9765706999997,496.6530665,,,,,496.6533212999998,496.6684492999998,496.85236069999974,496.8684926000001,495.9765706999997,,,,,,,,1,1,0.6626040000001012,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,63,7,7,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6898866000001362,None,space,1.1333621000003404,None,0,1,1,1,,,,,7,7,63,6,496.8684926000001,,,,,,,,,,,,,,,,,,,,,496.8531949999997,496.8684926000001,497.35195239999985,497.35706329999994,497.37058049999996,498.0691649999999,,,,,498.0693401999997,498.0848808999999,498.2686622000001,498.28486429999975,497.37058049999996,,,,,,,,0,1,0.6898866000001362,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,64,0,8,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,0,0,1.2637010000003102,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,0,64,1,498.28486429999975,,,,,,,,,,,,,,,,,,,,,498.2694170999998,498.28486429999975,498.76836860000003,498.7711429000001,498.7845618000001,500.0520806999998,,,,,500.0522769999998,500.0677513999999,500.25149899999997,500.2677137999999,498.7845618000001,,,,,,,,0,0,1.2637010000003102,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,65,1,8,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.49827209999966726,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,1,65,2,500.2677137999999,,,,,,,,,,,,,,,,,,,,,500.2522478000001,500.2677137999999,500.7514117999999,500.75643679999985,500.77230139999983,501.28463839999995,,,,,501.2847757999998,501.3008679999998,501.4847265999997,501.50091040000007,500.77230139999983,,,,,,,,1,1,0.49827209999966726,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,66,2,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5391999999997097,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,2,66,7,501.50091040000007,,,,,,,,,,,,,,,,,,,,,501.4854495999998,501.50091040000007,501.98370309999973,501.9857257999997,502.00018279999995,502.55091949999996,,,,,502.55099519999976,502.56703549999975,502.7510293,502.7674539999998,502.00018279999995,,,,,,,,0,1,0.5391999999997097,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,67,3,8,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6597808000001351,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,3,67,6,502.7674539999998,,,,,,,,,,,,,,,,,,,,,502.7519422999999,502.7674539999998,503.2509904999997,503.2559722000001,503.27272559999983,503.93513559999974,,,,,503.9353554999998,503.95031889999973,504.1341539,504.1500685000001,503.27272559999983,,,,,,,,0,1,0.6597808000001351,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,68,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.47444279999990613,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,4,68,3,504.1500685000001,,,,,,,,,,,,,,,,,,,,,504.1349686999997,504.1500685000001,504.6344229000001,504.6393557000001,504.65706580000005,505.1351559999998,,,,,505.1353753999997,505.1503055999997,505.3341833999998,505.3503575,504.65706580000005,,,,,,,,1,1,0.47444279999990613,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,69,5,8,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.7234498999996504,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,5,69,4,505.3503575,,,,,,,,,,,,,,,,,,,,,505.3349125,505.3503575,505.8338893,505.83911579999995,505.8559766999997,507.5840436999997,,,,,507.58424879999984,507.59998300000007,507.7835170999997,507.7995879,505.8559766999997,,,,,,,,0,1,1.7234498999996504,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,70,6,8,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.5565857000001415,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,6,70,5,507.7995879,,,,,,,,,,,,,,,,,,,,,507.78435949999994,507.7995879,508.2838469999997,508.2889129,508.3041364999999,509.86713629999986,,,,,509.86731359999976,509.88272989999996,510.0667665000001,510.0828114000001,508.3041364999999,,,,,,,,0,1,1.5565857000001415,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,71,7,8,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,1.4143488999998226,None,space,1.1333621000003404,None,0,1,1,1,,,,,8,7,71,0,510.0828114000001,,,,,,,,,,,,,,,,,,,,,510.06749709999985,510.0828114000001,510.5664311999999,510.57072629999993,510.58689030000005,512.0167907999999,,,,,512.0169901999998,512.0321779000001,512.2164518,512.2325539999997,510.58689030000005,,,,,,,,1,1,1.4143488999998226,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,72,0,9,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.3834297000003062,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,0,72,5,512.2325539999997,,,,,,,,,,,,,,,,,,,,,512.2171725999997,512.2325539999997,512.7163765999999,512.7206655999998,512.7377719000001,514.1329135000001,,,,,514.1330865999998,514.1488248999999,514.3326185999999,514.3489185999997,512.7377719000001,,,,,,,,0,1,1.3834297000003062,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,73,1,9,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.5996586999999636,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,1,73,6,514.3489185999997,,,,,,,,,,,,,,,,,,,,,514.3335622,514.3489185999997,514.8325534999999,514.8369826999997,514.8529982,515.4665160999998,,,,,515.4667304,515.4819884999997,515.6653957999997,515.6816871000001,514.8529982,,,,,,,,0,1,0.5996586999999636,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,74,2,9,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,0.6816358000000946,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,2,74,1,515.6816871000001,,,,,,,,,,,,,,,,,,,,,515.6660736999997,515.6816871000001,516.1655456999997,516.1702731999999,516.1870076,516.8829354,,,,,516.8831316999999,516.8985496,517.0823560999997,517.0985725,516.1870076,,,,,,,,1,1,0.6816358000000946,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,75,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.6431293000000551,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,3,75,3,517.0985725,,,,,,,,,,,,,,,,,,,,,517.0831703999997,517.0985725,517.5822711999999,517.5872098,517.6042549999997,518.2495617999998,,,,,518.2498037,518.2647398999998,518.44848,518.4646161000001,517.6042549999997,,,,,,,,1,1,0.6431293000000551,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,76,4,9,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,0.7509887000001072,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,4,76,0,518.4646161000001,,,,,,,,,,,,,,,,,,,,,518.4493213999999,518.4646161000001,518.9486905999997,518.9531635999997,518.9696773999999,519.7324798,,,,,519.7327113000001,519.7475531999999,519.9315692,519.9478593999997,518.9696773999999,,,,,,,,1,1,0.7509887000001072,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,77,5,9,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.9912148999997044,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,5,77,4,519.9478593999997,,,,,,,,,,,,,,,,,,,,,519.9323196999999,519.9478593999997,520.4324330999998,520.4373501999999,520.4531343999997,522.4480014000001,,,,,522.4482147999997,522.4641154999999,522.6481798999998,522.6637244999997,520.4531343999997,,,,,,,,0,1,1.9912148999997044,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,78,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.4947312999997848,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,6,78,7,522.6637244999997,,,,,,,,,,,,,,,,,,,,,522.6489228,522.6637244999997,523.1481675999999,523.1530806999999,523.1696506999997,523.6804509999997,,,,,523.6805375999998,523.6969067999999,523.8808424999997,,523.1696506999997,,,,,,,,0,1,0.4947312999997848,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,79,7,9,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.4611095000000205,None,space,1.1333621000003404,None,0,1,1,1,,,,,9,7,79,2,523.8974064999998,,,,,,,,,,,,,,,,,,,,,523.8815891999998,523.8974064999998,524.3804018999999,524.3839929999999,524.3967901000001,524.8647443999998,,,,,524.8649434999998,524.8801542000001,525.0641654000001,525.0803210999998,524.3967901000001,,,,,,,,1,1,0.4611095000000205,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,1,0,0.5082991000003858,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,0,80,7,525.0803210999998,,,,,,,,,,,,,,,,,,,,,525.0650218999999,525.0803210999998,525.564351,525.5693653999997,525.5873035999998,526.0980141,,,,,526.098207,526.1134072,526.2976335999997,526.3136276,525.5873035999998,,,,,,,,1,0,0.5082991000003858,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,81,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.5598949000000175,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,1,81,3,526.3136276,,,,,,,,,,,,,,,,,,,,,526.2984538000001,526.3136276,526.7973892,526.8016591,526.8187241999999,527.3813034,,,,,527.3815304,527.3967818000001,527.5806537999997,527.5964395999999,526.8187241999999,,,,,,,,1,1,0.5598949000000175,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,82,2,10,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,1.3274727000002713,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,2,82,1,527.5964395999999,,,,,,,,,,,,,,,,,,,,,527.5814606999998,527.5964395999999,528.0797604999998,528.0811017999999,528.0960731999999,529.4305694,,,,,529.4307426,529.4459306999997,529.6302645999999,529.6463598,528.0960731999999,,,,,,,,1,1,1.3274727000002713,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,83,3,10,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.4238547999998445,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,3,83,5,529.6463598,,,,,,,,,,,,,,,,,,,,,529.6309836999999,529.6463598,530.1303284999999,530.1352195,530.1516713999999,531.5799631,,,,,531.5801363999999,531.5960218999999,531.7798617999997,531.7960945999998,530.1516713999999,,,,,,,,0,1,1.4238547999998445,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,84,4,10,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,1.7730602999999974,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,4,84,4,531.7960945999998,,,,,,,,,,,,,,,,,,,,,531.7805777999997,531.7960945999998,532.2799234999998,532.2849274,532.3012353999998,534.0796891999998,,,,,534.0798632999999,534.0954716000001,534.2795056999998,534.2955905999997,532.3012353999998,,,,,,,,0,1,1.7730602999999974,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,85,5,10,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,0.4989276000001155,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,5,85,0,534.2955905999997,,,,,,,,,,,,,,,,,,,,,534.2802108999999,534.2955905999997,534.7793563999999,534.7836659,534.7994801999998,535.3131235999999,,,,,535.3133181999997,535.3286370999999,535.5125300999998,535.5283722999998,534.7994801999998,,,,,,,,1,1,0.4989276000001155,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,86,6,10,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.5017987000001085,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,6,86,2,535.5283722999998,,,,,,,,,,,,,,,,,,,,,535.5134668999999,535.5283722999998,536.0126061000001,536.0175521000001,536.0322400999999,536.5463411000001,,,,,536.5465491,536.5618101,536.7457641999999,536.7618302000001,536.0322400999999,,,,,,,,1,1,0.5017987000001085,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,87,7,10,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6734639000001152,None,space,1.1333621000003404,None,0,1,1,1,,,,,10,7,87,6,536.7618302000001,,,,,,,,,,,,,,,,,,,,,536.7464838000001,536.7618302000001,537.2453918000001,537.2500694999999,537.2645287,537.9459861,,,,,537.946164,537.9615088,538.1456239999998,538.1615979999997,537.2645287,,,,,,,,0,1,0.6734639000001152,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,88,0,11,1,1,1,1,1,1,1,1,0,0,0,0,0,7,8,135,space,3.8484417999998186,None,1,1,1.3908050999998522,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,0,88,1,538.1615979999997,,,,,,,,,,,,,,,,,,,,,538.1464293999998,538.1615979999997,538.6453286000001,538.6502811,538.6679073999999,540.0618752999999,,,,,540.0620358000001,540.0775706,540.2616170000001,540.2774344,538.6679073999999,,,,,,,,1,1,1.3908050999998522,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,89,1,11,1,1,1,1,0,0,0,0,0,0,0,0,0,3,4,135,space,3.8484417999998186,None,1,1,0.8079422000000704,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,1,89,2,540.2774344,,,,,,,,,,,,,,,,,,,,,540.2623561999999,540.2774344,540.761567,540.7665185999999,540.7832396999997,541.5950954999998,,,,,541.5952873000001,541.6109564999997,541.7948683999998,541.8106958999997,540.7832396999997,,,,,,,,1,1,0.8079422000000704,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,90,2,11,0,1,1,1,1,1,1,1,0,0,0,0,1,7,8,135,space,3.8484417999998186,None,0,1,1.3523721999999907,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,2,90,5,541.8106958999997,,,,,,,,,,,,,,,,,,,,,541.7955775,541.8106958999997,542.2943998000001,542.2989155,542.3139486999999,543.678449,,,,,543.6786440999999,543.6940520999997,543.8778459,543.8940460999997,542.3139486999999,,,,,,,,0,1,1.3523721999999907,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,91,3,11,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,0.8896173000002818,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,3,91,0,543.8940460999997,,,,,,,,,,,,,,,,,,,,,543.8786661999998,543.8940460999997,544.3778818000001,544.3828076,544.3996333,545.2944831,,,,,545.2946756000001,545.3102973,545.4943420999998,545.5104200000001,544.3996333,,,,,,,,1,1,0.8896173000002818,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,92,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5188118000000941,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,4,92,7,545.5104200000001,,,,,,,,,,,,,,,,,,,,,545.4951499999997,545.5104200000001,545.9942873999998,545.9993261,546.0172343999998,546.5447046999998,,,,,546.5449029000001,546.5601154999999,546.7437792000001,546.7602223999997,546.0172343999998,,,,,,,,0,1,0.5188118000000941,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,93,5,11,0,1,1,1,1,1,1,1,1,1,1,1,1,11,12,135,space,3.8484417999998186,None,0,1,2.3173123999999916,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,5,93,4,546.7602223999997,,,,,,,,,,,,,,,,,,,,,546.7444944999997,546.7602223999997,547.2436687,547.2486798,547.2646286999998,549.5940657000001,,,,,549.5942409999998,549.6093136,549.7934473999999,549.8097190999997,547.2646286999998,,,,,,,,0,1,2.3173123999999916,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,94,6,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,space,3.8484417999998186,None,1,1,0.5680445000002692,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,6,94,3,549.8097190999997,,,,,,,,,,,,,,,,,,,,,549.7942130000001,549.8097190999997,550.2932664,550.2988258,550.3150734999999,550.8938125999998,,,,,550.8940041999999,550.9093981000001,551.0932063,551.1093783000001,550.3150734999999,,,,,,,,1,1,0.5680445000002692,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,95,7,11,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,1.6644164000003911,None,space,1.1333621000003404,None,0,1,1,1,,,,,11,7,95,6,551.1093783000001,,,,,,,,,,,,,,,,,,,,,551.0939416000001,551.1093783000001,551.5932782999998,551.5975585000001,551.6124571999999,553.293353,,,,,553.2935299000001,553.3091476999998,553.4928910999997,553.5090750999998,551.6124571999999,,,,,,,,0,1,1.6644164000003911,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,96,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,135,space,3.8484417999998186,None,0,1,0.5944214999999531,None,space,1.1333621000003404,None,0,1,1,1,,,,,12,0,96,7,553.5090750999998,,,,,,,,,,,,,,,,,,,,,553.4936441999998,553.5090750999998,553.9926983999999,553.9970594000001,554.0122093999998,554.6100447999997,,,,,554.6102418,554.6255897000001,554.8090702,554.8254253,554.0122093999998,,,,,,,,0,1,0.5944214999999531,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,97,1,12,0,1,1,1,0,0,0,0,0,0,0,0,1,3,4,135,space,3.8484417999998186,None,0,1,0.6179423000003226,None,space,1.1333621000003404,None,0,1,1,1,,,,,12,1,97,6,554.8254253,,,,,,,,,,,,,,,,,,,,,554.8097477000001,554.8254253,555.3095333000001,555.3142927999997,555.3248430999997,555.9590490999999,,,,,555.9591230000001,555.9751025,556.158891,556.1753082,555.3248430999997,,,,,,,,0,1,0.6179423000003226,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
vertical.xlsx,The target is tilted.,135,98,2,12,1,1,1,1,1,1,1,1,1,1,1,1,0,11,12,135,space,3.8484417999998186,None,1,1,1.4996808000000783,None,space,1.1333621000003404,None,0,1,1,1,,,,,12,2,98,0,556.1753082,,,,,,,,,,,,,,,,,,,,,556.1597133999999,556.1753082,556.6592218999999,556.6642164999998,556.6834834000001,558.191339,,,,,558.1913983999998,558.2078971000001,558.3918036,,556.6834834000001,,,,,,,,1,1,1.4996808000000783,None,,,,,,,,830,21,M,L,2026-02-23_11h44.09.261,VisualSearch_2526_3,,2025.2.4,2026-02-23 11h44.09.483072 +0100,
